participant_resource_id,enrollment_id,resource_id,quantity
1662,276,3,1
1663,276,4,1
1664,276,5,1
1665,276,6,1
1666,276,7,1
1667,276,8,1
1668,277,1,1
1669,277,3,1
1670,277,4,1
1671,277,5,1
1672,277,6,1
1673,277,7,1
1674,277,8,1
1675,278,3,1
1676,278,4,1
1677,278,5,1
1678,278,7,1
1679,278,8,1
1680,279,3,1
1681,279,4,1
1682,279,5,1
1683,279,6,1
1684,279,7,1
1685,279,8,1
1686,280,3,1
1687,280,4,1
1688,280,5,1
1689,280,6,1
1690,280,7,1
1691,280,8,1
1692,281,3,1
1693,281,4,1
1694,281,5,1
1695,281,6,1
1696,281,7,1
1697,281,8,1
1698,282,3,1
1699,282,4,1
1700,282,5,1
1701,282,6,1
1702,282,7,1
1703,282,8,1
1704,283,3,1
1705,283,4,1
1706,283,5,1
1707,283,7,1
1708,283,8,1
1709,284,3,1
1710,284,4,1
1711,284,5,1
1712,284,6,1
1713,284,7,1
1714,284,8,1
1715,285,3,1
1716,285,4,1
1717,285,5,1
1718,285,6,1
1719,285,7,1
1720,285,8,1
1721,286,3,1
1722,286,4,1
1723,286,5,1
1724,286,6,1
1725,286,7,1
1726,286,8,1
1727,287,3,1
1728,287,4,1
1729,287,5,1
1730,287,6,1
1731,287,7,1
1732,287,8,1
1733,288,3,1
1734,288,4,1
1735,288,5,1
1736,288,6,1
1737,288,7,1
1738,288,8,1
1739,289,3,1
1740,289,4,1
1741,289,5,1
1742,289,7,1
1743,289,8,1
1744,290,1,1
1745,290,3,1
1746,290,4,1
1747,290,5,1
1748,290,6,1
1749,290,7,1
1750,290,8,1
1751,291,3,1
1752,291,4,1
1753,291,5,1
1754,291,6,1
1755,291,7,1
1756,291,8,1
1757,292,1,1
1758,292,3,1
1759,292,4,1
1760,292,5,1
1761,292,7,1
1762,292,8,1
1763,293,1,1
1764,293,3,1
1765,293,4,1
1766,293,5,1
1767,293,7,1
1768,293,8,1
1769,294,3,1
1770,294,4,1
1771,294,5,1
1772,294,7,1
1773,294,8,1
1774,295,3,1
1775,295,4,1
1776,295,5,1
1777,295,6,1
1778,295,7,1
1779,295,8,1
1780,296,3,1
1781,296,4,1
1782,296,5,1
1783,296,6,1
1784,296,7,1
1785,296,8,1
1786,297,3,1
1787,297,4,1
1788,297,5,1
1789,297,6,1
1790,297,7,1
1791,297,8,1
1792,298,3,1
1793,298,4,1
1794,298,5,1
1795,298,6,1
1796,298,7,1
1797,298,8,1
1798,299,3,1
1799,299,4,1
1800,299,5,1
1801,299,6,1
1802,299,7,1
1803,299,8,1
1804,300,3,1
1805,300,4,1
1806,300,5,1
1807,300,6,1
1808,300,7,1
1809,300,8,1
1810,301,3,1
1811,301,4,1
1812,301,5,1
1813,301,6,1
1814,301,7,1
1815,301,8,1
1816,302,3,1
1817,302,4,1
1818,302,5,1
1819,302,7,1
1820,302,8,1
1821,303,3,1
1822,303,4,1
1823,303,5,1
1824,303,6,1
1825,303,7,1
1826,303,8,1
1827,304,1,1
1828,304,3,1
1829,304,4,1
1830,304,5,1
1831,304,6,1
1832,304,7,1
1833,304,8,1
1834,305,3,1
1835,305,4,1
1836,305,5,1
1837,305,6,1
1838,305,7,1
1839,305,8,1
1840,306,1,1
1841,306,3,1
1842,306,4,1
1843,306,5,1
1844,306,6,1
1845,306,7,1
1846,306,8,1
1847,307,1,1
1848,307,3,1
1849,307,4,1
1850,307,5,1
1851,307,6,1
1852,307,7,1
1853,307,8,1
1854,308,3,1
1855,308,4,1
1856,308,5,1
1857,308,7,1
1858,308,8,1
1859,309,3,1
1860,309,4,1
1861,309,5,1
1862,309,6,1
1863,309,7,1
1864,309,8,1
1865,310,3,1
1866,310,4,1
1867,310,5,1
1868,310,6,1
1869,310,7,1
1870,310,8,1
1871,311,3,1
1872,311,4,1
1873,311,5,1
1874,311,7,1
1875,311,8,1
1876,312,3,1
1877,312,4,1
1878,312,5,1
1879,312,6,1
1880,312,7,1
1881,312,8,1
1882,313,1,1
1883,313,3,1
1884,313,4,1
1885,313,5,1
1886,313,6,1
1887,313,7,1
1888,313,8,1
1889,314,1,1
1890,314,3,1
1891,314,4,1
1892,314,5,1
1893,314,6,1
1894,314,7,1
1895,314,8,1
1896,315,1,1
1897,315,3,1
1898,315,4,1
1899,315,5,1
1900,315,7,1
1901,315,8,1
1902,316,1,1
1903,316,3,1
1904,316,4,1
1905,316,5,1
1906,316,6,1
1907,316,7,1
1908,316,8,1
1909,317,3,1
1910,317,4,1
1911,317,5,1
1912,317,6,1
1913,317,7,1
1914,317,8,1
1915,318,3,1
1916,318,4,1
1917,318,5,1
1918,318,6,1
1919,318,7,1
1920,318,8,1
1921,319,3,1
1922,319,4,1
1923,319,5,1
1924,319,6,1
1925,319,7,1
1926,319,8,1
1927,320,3,1
1928,320,4,1
1929,320,5,1
1930,320,6,1
1931,320,7,1
1932,320,8,1
1933,321,3,1
1934,321,4,1
1935,321,5,1
1936,321,7,1
1937,321,8,1
1938,322,3,1
1939,322,4,1
1940,322,5,1
1941,322,6,1
1942,322,7,1
1943,322,8,1
1944,323,3,1
1945,323,4,1
1946,323,5,1
1947,323,6,1
1948,323,7,1
1949,323,8,1
1950,324,3,1
1951,324,4,1
1952,324,5,1
1953,324,6,1
1954,324,7,1
1955,324,8,1
1956,325,3,1
1957,325,4,1
1958,325,5,1
1959,325,6,1
1960,325,7,1
1961,325,8,1
1962,326,1,1
1963,326,3,1
1964,326,4,1
1965,326,5,1
1966,326,6,1
1967,326,7,1
1968,326,8,1
1969,327,3,1
1970,327,4,1
1971,327,5,1
1972,327,6,1
1973,327,7,1
1974,327,8,1
1975,328,1,1
1976,328,3,1
1977,328,4,1
1978,328,5,1
1979,328,6,1
1980,328,7,1
1981,328,8,1
1982,329,3,1
1983,329,4,1
1984,329,5,1
1985,329,6,1
1986,329,7,1
1987,329,8,1
1988,330,3,1
1989,330,4,1
1990,330,5,1
1991,330,6,1
1992,330,7,1
1993,330,8,1
1994,331,3,1
1995,331,4,1
1996,331,5,1
1997,331,6,1
1998,331,7,1
1999,331,8,1
2000,332,1,1
2001,332,3,1
2002,332,4,1
2003,332,5,1
2004,332,6,1
2005,332,7,1
2006,332,8,1
2007,333,3,1
2008,333,4,1
2009,333,5,1
2010,333,6,1
2011,333,7,1
2012,333,8,1
2013,334,3,1
2014,334,4,1
2015,334,5,1
2016,334,6,1
2017,334,7,1
2018,334,8,1
2019,335,1,1
2020,335,3,1
2021,335,4,1
2022,335,5,1
2023,335,6,1
2024,335,7,1
2025,335,8,1
2026,336,3,1
2027,336,4,1
2028,336,5,1
2029,336,7,1
2030,336,8,1
2031,337,3,1
2032,337,4,1
2033,337,5,1
2034,337,6,1
2035,337,7,1
2036,337,8,1
2037,338,3,1
2038,338,4,1
2039,338,5,1
2040,338,6,1
2041,338,7,1
2042,338,8,1
2043,339,3,1
2044,339,4,1
2045,339,5,1
2046,339,6,1
2047,339,7,1
2048,339,8,1
2049,340,1,1
2050,340,3,1
2051,340,4,1
2052,340,5,1
2053,340,7,1
2054,340,8,1
2055,341,1,1
2056,341,3,1
2057,341,4,1
2058,341,5,1
2059,341,6,1
2060,341,7,1
2061,341,8,1
2062,342,3,1
2063,342,4,1
2064,342,5,1
2065,342,6,1
2066,342,7,1
2067,342,8,1
2068,343,3,1
2069,343,4,1
2070,343,5,1
2071,343,6,1
2072,343,7,1
2073,343,8,1
2074,344,3,1
2075,344,4,1
2076,344,5,1
2077,344,7,1
2078,344,8,1
2079,345,3,1
2080,345,4,1
2081,345,5,1
2082,345,7,1
2083,345,8,1
2084,346,3,1
2085,346,4,1
2086,346,5,1
2087,346,6,1
2088,346,7,1
2089,346,8,1
2090,347,3,1
2091,347,4,1
2092,347,5,1
2093,347,6,1
2094,347,7,1
2095,347,8,1
2096,348,1,1
2097,348,3,1
2098,348,4,1
2099,348,5,1
2100,348,7,1
2101,348,8,1
2102,349,3,1
2103,349,4,1
2104,349,5,1
2105,349,6,1
2106,349,7,1
2107,349,8,1
2108,350,3,1
2109,350,4,1
2110,350,5,1
2111,350,6,1
2112,350,7,1
2113,350,8,1
2114,351,1,1
2115,351,3,1
2116,351,4,1
2117,351,5,1
2118,351,7,1
2119,351,8,1
2120,352,1,1
2121,352,3,1
2122,352,4,1
2123,352,5,1
2124,352,6,1
2125,352,7,1
2126,352,8,1
2127,353,3,1
2128,353,4,1
2129,353,5,1
2130,353,7,1
2131,353,8,1
2132,354,1,1
2133,354,3,1
2134,354,4,1
2135,354,5,1
2136,354,7,1
2137,354,8,1
2138,355,3,1
2139,355,4,1
2140,355,5,1
2141,355,6,1
2142,355,7,1
2143,355,8,1
2144,356,1,1
2145,356,3,1
2146,356,4,1
2147,356,5,1
2148,356,7,1
2149,356,8,1
2150,357,3,1
2151,357,4,1
2152,357,5,1
2153,357,6,1
2154,357,7,1
2155,357,8,1
2156,358,3,1
2157,358,4,1
2158,358,5,1
2159,358,6,1
2160,358,7,1
2161,358,8,1
2162,359,3,1
2163,359,4,1
2164,359,5,1
2165,359,6,1
2166,359,7,1
2167,359,8,1
2168,360,1,1
2169,360,3,1
2170,360,4,1
2171,360,5,1
2172,360,6,1
2173,360,7,1
2174,360,8,1
2175,361,3,1
2176,361,4,1
2177,361,5,1
2178,361,7,1
2179,361,8,1
2180,362,3,1
2181,362,4,1
2182,362,5,1
2183,362,6,1
2184,362,7,1
2185,362,8,1
2186,363,3,1
2187,363,4,1
2188,363,5,1
2189,363,6,1
2190,363,7,1
2191,363,8,1
2192,364,3,1
2193,364,4,1
2194,364,5,1
2195,364,6,1
2196,364,7,1
2197,364,8,1
2198,365,1,1
2199,365,3,1
2200,365,4,1
2201,365,5,1
2202,365,6,1
2203,365,7,1
2204,365,8,1
2205,366,3,1
2206,366,4,1
2207,366,5,1
2208,366,7,1
2209,366,8,1
2210,367,3,1
2211,367,4,1
2212,367,5,1
2213,367,6,1
2214,367,7,1
2215,367,8,1
2216,368,3,1
2217,368,4,1
2218,368,5,1
2219,368,6,1
2220,368,7,1
2221,368,8,1
2222,369,3,1
2223,369,4,1
2224,369,5,1
2225,369,6,1
2226,369,7,1
2227,369,8,1
2228,370,3,1
2229,370,4,1
2230,370,5,1
2231,370,6,1
2232,370,7,1
2233,370,8,1
2234,371,3,1
2235,371,4,1
2236,371,5,1
2237,371,6,1
2238,371,7,1
2239,371,8,1
2240,372,3,1
2241,372,4,1
2242,372,5,1
2243,372,6,1
2244,372,7,1
2245,372,8,1
2246,373,3,1
2247,373,4,1
2248,373,5,1
2249,373,6,1
2250,373,7,1
2251,373,8,1
2252,374,2,1
2253,374,3,1
2254,374,7,1
2255,374,8,1
2256,375,2,1
2257,375,3,1
2258,375,7,1
2259,375,8,1
2260,376,2,1
2261,376,3,1
2262,376,7,1
2263,376,8,1
2264,377,2,1
2265,377,3,1
2266,377,7,1
2267,377,8,1
2268,378,2,1
2269,378,3,1
2270,378,7,1
2271,378,8,1
2272,379,2,1
2273,379,3,1
2274,379,7,1
2275,379,8,1
2276,380,2,1
2277,380,3,1
2278,380,7,1
2279,380,8,1
2280,381,1,1
2281,381,2,1
2282,381,3,1
2283,381,7,1
2284,381,8,1
2285,382,2,1
2286,382,3,1
2287,382,7,1
2288,382,8,1
2289,383,2,1
2290,383,3,1
2291,383,7,1
2292,383,8,1
2293,384,2,1
2294,384,3,1
2295,384,7,1
2296,384,8,1
2297,385,2,1
2298,385,3,1
2299,385,7,1
2300,385,8,1
2301,386,2,1
2302,386,3,1
2303,386,7,1
2304,386,8,1
2305,387,2,1
2306,387,3,1
2307,387,7,1
2308,387,8,1
2309,388,2,1
2310,388,3,1
2311,388,7,1
2312,388,8,1
2313,389,2,1
2314,389,3,1
2315,389,7,1
2316,389,8,1
2317,390,2,1
2318,390,3,1
2319,390,7,1
2320,390,8,1
2321,391,2,1
2322,391,3,1
2323,391,7,1
2324,391,8,1
2325,392,2,1
2326,392,3,1
2327,392,7,1
2328,392,8,1
2329,393,2,1
2330,393,3,1
2331,393,7,1
2332,393,8,1
2333,394,2,1
2334,394,3,1
2335,394,7,1
2336,394,8,1
2337,395,2,1
2338,395,3,1
2339,395,7,1
2340,395,8,1
2341,396,2,1
2342,396,3,1
2343,396,7,1
2344,396,8,1
2345,397,2,1
2346,397,3,1
2347,397,7,1
2348,397,8,1
2349,398,2,1
2350,398,3,1
2351,398,7,1
2352,398,8,1
2353,399,1,1
2354,399,2,1
2355,399,3,1
2356,399,7,1
2357,399,8,1
2358,400,2,1
2359,400,3,1
2360,400,7,1
2361,400,8,1
2362,401,2,1
2363,401,3,1
2364,401,7,1
2365,401,8,1
2366,402,2,1
2367,402,3,1
2368,402,7,1
2369,402,8,1
2370,403,2,1
2371,403,3,1
2372,403,7,1
2373,403,8,1
2374,404,1,1
2375,404,2,1
2376,404,3,1
2377,404,7,1
2378,404,8,1
2379,405,2,1
2380,405,3,1
2381,405,7,1
2382,405,8,1
2383,406,1,1
2384,406,2,1
2385,406,3,1
2386,406,7,1
2387,406,8,1
2388,407,1,1
2389,407,2,1
2390,407,3,1
2391,407,7,1
2392,407,8,1
2393,408,2,1
2394,408,3,1
2395,408,7,1
2396,408,8,1
2397,409,1,1
2398,409,2,1
2399,409,3,1
2400,409,7,1
2401,409,8,1
2402,410,2,1
2403,410,3,1
2404,410,7,1
2405,410,8,1
2406,411,1,1
2407,411,2,1
2408,411,3,1
2409,411,7,1
2410,411,8,1
2411,412,2,1
2412,412,3,1
2413,412,7,1
2414,412,8,1
2415,413,1,1
2416,413,2,1
2417,413,3,1
2418,413,7,1
2419,413,8,1
2420,414,2,1
2421,414,3,1
2422,414,7,1
2423,414,8,1
2424,415,2,1
2425,415,3,1
2426,415,7,1
2427,415,8,1
2428,416,2,1
2429,416,3,1
2430,416,7,1
2431,416,8,1
2432,417,2,1
2433,417,3,1
2434,417,7,1
2435,417,8,1
2436,418,2,1
2437,418,3,1
2438,418,7,1
2439,418,8,1
2440,419,2,1
2441,419,3,1
2442,419,7,1
2443,419,8,1
2444,420,2,1
2445,420,3,1
2446,420,7,1
2447,420,8,1
2448,421,2,1
2449,421,3,1
2450,421,7,1
2451,421,8,1
2452,422,1,1
2453,422,2,1
2454,422,3,1
2455,422,7,1
2456,422,8,1
2457,423,2,1
2458,423,3,1
2459,423,7,1
2460,423,8,1
2461,424,2,1
2462,424,3,1
2463,424,7,1
2464,424,8,1
2465,425,2,1
2466,425,3,1
2467,425,7,1
2468,425,8,1
2469,426,1,1
2470,426,2,1
2471,426,3,1
2472,426,7,1
2473,426,8,1
2474,427,2,1
2475,427,3,1
2476,427,7,1
2477,427,8,1
2478,428,1,1
2479,428,2,1
2480,428,3,1
2481,428,7,1
2482,428,8,1
2483,429,1,1
2484,429,2,1
2485,429,3,1
2486,429,7,1
2487,429,8,1
2488,430,1,1
2489,430,2,1
2490,430,3,1
2491,430,7,1
2492,430,8,1
2493,431,1,1
2494,431,2,1
2495,431,3,1
2496,431,7,1
2497,431,8,1
2498,432,1,1
2499,432,2,1
2500,432,3,1
2501,432,7,1
2502,432,8,1
2503,433,2,1
2504,433,3,1
2505,433,7,1
2506,433,8,1
2507,434,2,1
2508,434,3,1
2509,434,7,1
2510,434,8,1
2511,435,2,1
2512,435,3,1
2513,435,7,1
2514,435,8,1
2515,436,2,1
2516,436,3,1
2517,436,7,1
2518,436,8,1
2519,437,2,1
2520,437,3,1
2521,437,7,1
2522,437,8,1
2523,438,2,1
2524,438,3,1
2525,438,7,1
2526,438,8,1
2527,439,2,1
2528,439,3,1
2529,439,7,1
2530,439,8,1
2531,440,2,1
2532,440,3,1
2533,440,7,1
2534,440,8,1
2535,441,1,1
2536,441,2,1
2537,441,3,1
2538,441,7,1
2539,441,8,1
2540,442,2,1
2541,442,3,1
2542,442,7,1
2543,442,8,1
2544,443,1,1
2545,443,2,1
2546,443,3,1
2547,443,7,1
2548,443,8,1
2549,444,2,1
2550,444,3,1
2551,444,7,1
2552,444,8,1
2553,445,2,1
2554,445,3,1
2555,445,7,1
2556,445,8,1
2557,446,2,1
2558,446,3,1
2559,446,7,1
2560,446,8,1
2561,447,2,1
2562,447,3,1
2563,447,7,1
2564,447,8,1
2565,448,1,1
2566,448,2,1
2567,448,3,1
2568,448,7,1
2569,448,8,1
2570,449,2,1
2571,449,3,1
2572,449,7,1
2573,449,8,1
2574,450,1,1
2575,450,2,1
2576,450,3,1
2577,450,7,1
2578,450,8,1
2579,451,1,1
2580,451,2,1
2581,451,3,1
2582,451,7,1
2583,451,8,1
2584,452,2,1
2585,452,3,1
2586,452,7,1
2587,452,8,1
2588,453,2,1
2589,453,3,1
2590,453,7,1
2591,453,8,1
2592,454,2,1
2593,454,3,1
2594,454,7,1
2595,454,8,1
2596,455,2,1
2597,455,3,1
2598,455,7,1
2599,455,8,1
2600,456,2,1
2601,456,3,1
2602,456,7,1
2603,456,8,1
2604,457,1,1
2605,457,2,1
2606,457,3,1
2607,457,7,1
2608,457,8,1
2609,458,2,1
2610,458,3,1
2611,458,7,1
2612,458,8,1
2613,459,2,1
2614,459,3,1
2615,459,7,1
2616,459,8,1
2617,460,2,1
2618,460,3,1
2619,460,7,1
2620,460,8,1
2621,461,2,1
2622,461,3,1
2623,461,7,1
2624,461,8,1
2625,462,1,1
2626,462,2,1
2627,462,3,1
2628,462,7,1
2629,462,8,1
2630,463,2,1
2631,463,3,1
2632,463,7,1
2633,463,8,1
2634,464,1,1
2635,464,2,1
2636,464,3,1
2637,464,7,1
2638,464,8,1
2639,465,2,1
2640,465,3,1
2641,465,7,1
2642,465,8,1
2643,466,2,1
2644,466,3,1
2645,466,7,1
2646,466,8,1
2647,467,2,1
2648,467,3,1
2649,467,7,1
2650,467,8,1
2651,468,2,1
2652,468,3,1
2653,468,7,1
2654,468,8,1
2655,469,2,1
2656,469,3,1
2657,469,7,1
2658,469,8,1
2659,470,2,1
2660,470,3,1
2661,470,7,1
2662,470,8,1
2663,471,2,1
2664,471,3,1
2665,471,7,1
2666,471,8,1
2667,472,1,1
2668,472,2,1
2669,472,3,1
2670,472,7,1
2671,472,8,1
2672,473,2,1
2673,473,3,1
2674,473,7,1
2675,473,8,1
2676,474,1,1
2677,474,2,1
2678,474,3,1
2679,474,7,1
2680,474,8,1
2681,475,2,1
2682,475,3,1
2683,475,7,1
2684,475,8,1
2685,476,2,1
2686,476,3,1
2687,476,7,1
2688,476,8,1
2689,477,1,1
2690,477,2,1
2691,477,3,1
2692,477,7,1
2693,477,8,1
2694,478,2,1
2695,478,3,1
2696,478,7,1
2697,478,8,1
2698,479,2,1
2699,479,3,1
2700,479,7,1
2701,479,8,1
2702,480,2,1
2703,480,3,1
2704,480,7,1
2705,480,8,1
2706,481,2,1
2707,481,3,1
2708,481,7,1
2709,481,8,1
2710,482,1,1
2711,482,2,1
2712,482,3,1
2713,482,7,1
2714,482,8,1
2715,483,1,1
2716,483,2,1
2717,483,3,1
2718,483,7,1
2719,483,8,1
2720,484,2,1
2721,484,3,1
2722,484,7,1
2723,484,8,1
2724,485,2,1
2725,485,3,1
2726,485,7,1
2727,485,8,1
2728,486,1,1
2729,486,2,1
2730,486,3,1
2731,486,7,1
2732,486,8,1
2733,487,2,1
2734,487,3,1
2735,487,7,1
2736,487,8,1
2737,488,2,1
2738,488,3,1
2739,488,7,1
2740,488,8,1
2741,489,2,1
2742,489,3,1
2743,489,7,1
2744,489,8,1
2745,490,2,1
2746,490,3,1
2747,490,7,1
2748,490,8,1
2749,491,2,1
2750,491,3,1
2751,491,7,1
2752,491,8,1
2753,492,2,1
2754,492,3,1
2755,492,7,1
2756,492,8,1
2757,493,1,1
2758,493,2,1
2759,493,3,1
2760,493,7,1
2761,493,8,1
2762,494,2,1
2763,494,3,1
2764,494,7,1
2765,494,8,1
2766,495,2,1
2767,495,3,1
2768,495,7,1
2769,495,8,1
2770,496,2,1
2771,496,3,1
2772,496,7,1
2773,496,8,1
2774,497,2,1
2775,497,3,1
2776,497,7,1
2777,497,8,1
2778,498,2,1
2779,498,3,1
2780,498,7,1
2781,498,8,1
2782,499,2,1
2783,499,3,1
2784,499,7,1
2785,499,8,1
2786,500,1,1
2787,500,2,1
2788,500,3,1
2789,500,7,1
2790,500,8,1
2791,501,2,1
2792,501,3,1
2793,501,7,1
2794,501,8,1
2795,502,2,1
2796,502,3,1
2797,502,7,1
2798,502,8,1
2799,503,1,1
2800,503,2,1
2801,503,3,1
2802,503,7,1
2803,503,8,1
2804,504,1,1
2805,504,2,1
2806,504,3,1
2807,504,7,1
2808,504,8,1
2809,505,1,1
2810,505,2,1
2811,505,3,1
2812,505,7,1
2813,505,8,1
2814,506,2,1
2815,506,3,1
2816,506,7,1
2817,506,8,1
2818,507,2,1
2819,507,3,1
2820,507,7,1
2821,507,8,1
2822,508,2,1
2823,508,3,1
2824,508,7,1
2825,508,8,1
2826,509,2,1
2827,509,3,1
2828,509,7,1
2829,509,8,1
2830,510,2,1
2831,510,3,1
2832,510,7,1
2833,510,8,1
2834,511,2,1
2835,511,3,1
2836,511,7,1
2837,511,8,1
2838,512,2,1
2839,512,3,1
2840,512,7,1
2841,512,8,1
2842,513,1,1
2843,513,2,1
2844,513,3,1
2845,513,7,1
2846,513,8,1
2847,514,2,1
2848,514,3,1
2849,514,7,1
2850,514,8,1
2851,515,2,1
2852,515,3,1
2853,515,7,1
2854,515,8,1
2855,516,2,1
2856,516,3,1
2857,516,7,1
2858,516,8,1
2859,517,2,1
2860,517,3,1
2861,517,7,1
2862,517,8,1
2863,518,2,1
2864,518,3,1
2865,518,7,1
2866,518,8,1
2867,519,1,1
2868,519,2,1
2869,519,3,1
2870,519,7,1
2871,519,8,1
2872,520,2,1
2873,520,3,1
2874,520,7,1
2875,520,8,1
2876,521,2,1
2877,521,3,1
2878,521,7,1
2879,521,8,1
2880,522,2,1
2881,522,3,1
2882,522,7,1
2883,522,8,1
2884,523,2,1
2885,523,3,1
2886,523,7,1
2887,523,8,1
2888,524,1,1
2889,524,2,1
2890,524,3,1
2891,524,7,1
2892,524,8,1
2893,525,2,1
2894,525,3,1
2895,525,7,1
2896,525,8,1
2897,526,2,1
2898,526,3,1
2899,526,7,1
2900,526,8,1
2901,527,2,1
2902,527,3,1
2903,527,7,1
2904,527,8,1
2905,528,1,1
2906,528,2,1
2907,528,3,1
2908,528,7,1
2909,528,8,1
2910,529,2,1
2911,529,3,1
2912,529,7,1
2913,529,8,1
2914,530,2,1
2915,530,3,1
2916,530,7,1
2917,530,8,1
2918,531,2,1
2919,531,3,1
2920,531,7,1
2921,531,8,1
2922,532,1,1
2923,532,2,1
2924,532,3,1
2925,532,7,1
2926,532,8,1
2927,533,2,1
2928,533,3,1
2929,533,7,1
2930,533,8,1
2931,534,2,1
2932,534,3,1
2933,534,7,1
2934,534,8,1
2935,535,2,1
2936,535,3,1
2937,535,7,1
2938,535,8,1
2939,536,1,1
2940,536,2,1
2941,536,3,1
2942,536,7,1
2943,536,8,1
2944,537,2,1
2945,537,3,1
2946,537,7,1
2947,537,8,1
2948,538,2,1
2949,538,3,1
2950,538,7,1
2951,538,8,1
2952,539,2,1
2953,539,3,1
2954,539,7,1
2955,539,8,1
2956,540,2,1
2957,540,3,1
2958,540,7,1
2959,540,8,1
2960,541,2,1
2961,541,3,1
2962,541,7,1
2963,541,8,1
2964,542,1,1
2965,542,2,1
2966,542,3,1
2967,542,7,1
2968,542,8,1
2969,543,2,1
2970,543,3,1
2971,543,7,1
2972,543,8,1
2973,544,1,1
2974,544,2,1
2975,544,3,1
2976,544,7,1
2977,544,8,1
2978,545,2,1
2979,545,3,1
2980,545,7,1
2981,545,8,1
2982,546,2,1
2983,546,3,1
2984,546,7,1
2985,546,8,1
2986,547,2,1
2987,547,3,1
2988,547,7,1
2989,547,8,1
2990,548,2,1
2991,548,3,1
2992,548,7,1
2993,548,8,1
2994,549,2,1
2995,549,3,1
2996,549,7,1
2997,549,8,1
2998,550,2,1
2999,550,3,1
3000,550,7,1
3001,550,8,1
3002,551,2,1
3003,551,3,1
3004,551,7,1
3005,551,8,1
3006,552,1,1
3007,552,2,1
3008,552,3,1
3009,552,7,1
3010,552,8,1
3011,553,2,1
3012,553,3,1
3013,553,7,1
3014,553,8,1
3015,554,2,1
3016,554,3,1
3017,554,7,1
3018,554,8,1
3019,555,2,1
3020,555,3,1
3021,555,7,1
3022,555,8,1
3023,556,2,1
3024,556,3,1
3025,556,7,1
3026,556,8,1
3027,557,2,1
3028,557,3,1
3029,557,7,1
3030,557,8,1
3031,558,2,1
3032,558,3,1
3033,558,7,1
3034,558,8,1
3035,559,2,1
3036,559,3,1
3037,559,7,1
3038,559,8,1
3039,560,1,1
3040,560,2,1
3041,560,3,1
3042,560,7,1
3043,560,8,1
3044,561,2,1
3045,561,3,1
3046,561,7,1
3047,561,8,1
3048,562,2,1
3049,562,3,1
3050,562,7,1
3051,562,8,1
3052,563,2,1
3053,563,3,1
3054,563,7,1
3055,563,8,1
3056,564,2,1
3057,564,3,1
3058,564,7,1
3059,564,8,1
3060,565,1,1
3061,565,2,1
3062,565,3,1
3063,565,7,1
3064,565,8,1
3065,566,2,1
3066,566,3,1
3067,566,7,1
3068,566,8,1
3069,567,2,1
3070,567,3,1
3071,567,7,1
3072,567,8,1
3073,568,2,1
3074,568,3,1
3075,568,7,1
3076,568,8,1
3077,569,2,1
3078,569,3,1
3079,569,7,1
3080,569,8,1
3081,570,2,1
3082,570,3,1
3083,570,7,1
3084,570,8,1
3085,571,1,1
3086,571,2,1
3087,571,3,1
3088,571,7,1
3089,571,8,1
3090,572,1,1
3091,572,2,1
3092,572,3,1
3093,572,7,1
3094,572,8,1
3095,573,1,1
3096,573,2,1
3097,573,3,1
3098,573,7,1
3099,573,8,1
3100,574,2,1
3101,574,3,1
3102,574,7,1
3103,574,8,1
3104,575,2,1
3105,575,3,1
3106,575,7,1
3107,575,8,1
3108,576,2,1
3109,576,3,1
3110,576,7,1
3111,576,8,1
3112,577,1,1
3113,577,2,1
3114,577,3,1
3115,577,7,1
3116,577,8,1
3117,578,2,1
3118,578,3,1
3119,578,7,1
3120,578,8,1
3121,579,2,1
3122,579,3,1
3123,579,7,1
3124,579,8,1
3125,580,2,1
3126,580,3,1
3127,580,7,1
3128,580,8,1
3129,581,2,1
3130,581,3,1
3131,581,7,1
3132,581,8,1
3133,582,1,1
3134,582,2,1
3135,582,3,1
3136,582,7,1
3137,582,8,1
3138,583,1,1
3139,583,2,1
3140,583,3,1
3141,583,7,1
3142,583,8,1
3143,584,2,1
3144,584,3,1
3145,584,7,1
3146,584,8,1
3147,585,2,1
3148,585,3,1
3149,585,7,1
3150,585,8,1
3151,586,2,1
3152,586,3,1
3153,586,7,1
3154,586,8,1
3155,587,2,1
3156,587,3,1
3157,587,7,1
3158,587,8,1
3159,588,2,1
3160,588,3,1
3161,588,7,1
3162,588,8,1
3163,589,2,1
3164,589,3,1
3165,589,7,1
3166,589,8,1
3167,590,2,1
3168,590,3,1
3169,590,7,1
3170,590,8,1
3171,591,2,1
3172,591,3,1
3173,591,7,1
3174,591,8,1
3175,592,2,1
3176,592,3,1
3177,592,7,1
3178,592,8,1
3179,593,2,1
3180,593,3,1
3181,593,7,1
3182,593,8,1
3183,594,2,1
3184,594,3,1
3185,594,7,1
3186,594,8,1
3187,595,2,1
3188,595,3,1
3189,595,7,1
3190,595,8,1
3191,596,1,1
3192,596,2,1
3193,596,3,1
3194,596,7,1
3195,596,8,1
3196,597,2,1
3197,597,3,1
3198,597,7,1
3199,597,8,1
3200,598,1,1
3201,598,2,1
3202,598,3,1
3203,598,7,1
3204,598,8,1
3205,599,2,1
3206,599,3,1
3207,599,7,1
3208,599,8,1
3209,600,2,1
3210,600,3,1
3211,600,7,1
3212,600,8,1
3213,601,2,1
